pin_function_invocation~!~0|_start|0
pin_variable_access~!~10|148|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|149|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb27c|4|00000000|00000007|70|7ffc4dfbb290
pin_variable_access~!~11|150|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|151|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb27c|4||70|7ffc4dfbb290
pin_variable_access~!~11|152|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|153|"mov dword ptr [rax*4+0x601060], edx"|0x000000000060107c|4|00000000|00000008|70|7ffc4dfbb290
pin_variable_access~!~9|154|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|155|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000007|00000008|70|7ffc4dfbb290
pin_variable_access~!~9|156|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|157|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|158|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|159|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb280|4|004005e0|00000008|70|7ffc4dfbb290
pin_variable_access~!~11|160|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|161|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb280|4||70|7ffc4dfbb290
pin_variable_access~!~11|162|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|163|"mov dword ptr [rax*4+0x601060], edx"|0x0000000000601080|4|00000000|00000009|70|7ffc4dfbb290
pin_variable_access~!~9|164|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|165|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000008|00000009|70|7ffc4dfbb290
pin_variable_access~!~9|166|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|167|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|168|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|169|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb284|4|00000000|00000009|70|7ffc4dfbb290
pin_variable_access~!~11|170|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
